"ID","T_NEA","T_NEB","T_NEC","T_SEA","T_SEB","T_SEC","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foldChange","log10padj"
"WBGene00007300",0,0,5.85474675076398,37.0184708468351,53.1677454647319,36.95840154038,22.1665607671185,4.31284407678624,0.985004935846394,19.161094022747,1.20137212591331e-05,9.06324992660049e-05,19.8744644053549,4.04271604381298
"WBGene00007302",96.3576850859674,111.754730035249,101.482277013242,154.24362852848,230.140383940197,261.119141317902,159.182974320173,1.06170676296584,0.32920395646959,10.24337831391,0.00137176127073183,0.00326582902871361,2.08739953435827,2.48600655500346
"WBGene00007304",23.5018744112116,37.2515766784164,56.5958852573851,122.513510659764,119.247657685184,120.516526762109,79.9378385756783,1.61737185508325,0.416225471923397,14.7176902490624,0.000124869193295073,0.000505237646590764,3.06815603558452,3.29650429648273
"WBGene00007305",2.35018744112116,6.65206726400293,57.5716763825125,128.683255800903,196.720658219508,210.502200077816,100.413340864311,2.99630471394905,0.982198783279979,8.13598045541914,0.00433953755746086,0.00857111114550489,7.97953520335869,2.06696287316658
"WBGene00007307",4.70037488224231,73.1727399040322,433.251259556535,1470.16212791716,2257.35056458833,2528.43673146904,1127.84563305289,3.61224928213011,1.11604958711518,8.53732299773014,0.00347936981464827,0.00711027495000283,12.229125044377,2.14811360504235
"WBGene00007309",66.9803420719529,69.1814995456304,76.1117077599317,123.394902822784,161.78185405697,165.509363419962,110.493278279539,1.08526589442828,0.29265318405253,13.6402310844558,0.000221390185776584,0.000777138935864114,2.12176649669834,3.10950133166867
"WBGene00007320",1.17509372056058,18.6257883392082,110.264397139388,686.604494992489,881.0654962727,889.411967504361,431.191206328118,4.23444840305836,1.07306295018185,12.0602430423166,0.000515085762770604,0.00148767368590702,18.8233095555222,2.82749231875736
"WBGene00007323",0,1.33041345280059,7.80632900101864,61.6974514113918,97.2210202783669,134.175066461814,50.371713434232,4.92073565811096,0.870680767870042,29.2215781838598,6.45562472044783e-08,1.55594488765786e-06,30.2892858508282,5.80800579000055
"WBGene00007324",109.283716012134,91.7985282432404,61.4748408830218,169.227295299818,186.087109126562,191.219555795879,134.848507560109,1.06240326271146,0.331537098415202,10.1125792869911,0.00147260726125146,0.00345824256739426,2.08840752579661,2.46114454779253
"WBGene00007327",49.3539362635443,115.745970393651,113.19177051477,170.990079625857,284.827207846778,305.308534464008,173.236249851435,1.45171369118505,0.469661798481361,9.23102389029529,0.00237948549708597,0.0051731033824383,2.73532771680614,2.28624884229963
"WBGene00007335",0,9.3128941696041,29.2737337538199,123.394902822784,187.606187568411,212.109087101311,93.6161342359883,3.74613087867921,0.985538923574234,12.0076014179514,0.000529840029037421,0.00151871155482646,13.418308180439,2.8185247027946
"WBGene00007336",404.232239872839,283.378065446525,267.366768284888,979.22669311509,590.161974658524,600.975746787048,520.890248027486,1.18438426745146,0.360576609514066,10.518801869834,0.00118166072306981,0.00289174562047369,2.27266378182709,2.53883991348109
"WBGene00007339",51.7041237046654,45.2340573952199,51.7169296317485,71.3927652046105,126.843049894432,141.406058067541,81.3828306497028,1.19165885973624,0.402788301028846,8.62209991856514,0.00332108760319314,0.00683854191039807,2.28415231823631,2.16503648713545
"WBGene00007340",61.10487346915,62.5294322816275,87.8212012614597,215.941079939871,290.143982393251,367.977128380305,180.919616287611,2.04324389470261,0.361889179820721,30.2030123263837,3.89104650236572e-08,1.0120950304523e-06,4.1217125513934,5.99477870759166
"WBGene00007343",22.326780690651,14.6345479808064,32.2011071292019,60.8160592483719,172.415403149916,204.878095495585,84.545332282422,2.65410442071229,0.604377632626827,17.6661797291131,2.63266192816213e-05,0.000161542995741213,6.29455513945869,3.79171186758683
"WBGene00007353",58.7546860280289,49.2252977536216,50.7411385066212,104.004275236346,137.476598987378,128.550961879582,88.1254930652631,1.22205714159696,0.30599271722131,15.8292919302179,6.93210095772464e-05,0.000329885293019447,2.33279113385791,3.48163704578498
"WBGene00007354",4.70037488224231,21.2866152448094,93.6759480122237,197.431844516454,303.056149148972,298.880986370029,153.171986362455,2.73296000577831,0.890735502686793,8.35820028279754,0.00383950650808831,0.00772559441645493,6.6481825900613,2.11206809548179
"WBGene00007357",78.7312792775587,129.050104921657,146.3686687691,318.182570850178,350.147580846306,322.984291722451,224.244082731208,1.48341251687764,0.333009156076237,19.217240329252,1.16655087649254e-05,8.8580660617074e-05,2.79609333010701,4.0526610851567
"WBGene00007366",21.1516869700904,29.2690959616129,21.4674047528013,58.1718827593123,47.8509709182587,53.0272717753278,38.4897188562339,1.15337724441972,0.384244289270498,9.0169677628728,0.0026748476448567,0.00569778274915882,2.22433987252297,2.24429411400146
"WBGene00007368",45.8286551018625,26.6082690560117,31.2253160040746,238.857276178388,101.778255603915,127.747518367835,95.3408817186813,2.17362134035318,0.493892265705524,18.236983323019,1.95054362443011e-05,0.000129914736591764,4.51154426352859,3.88634158289552
"WBGene00007380",0,1.33041345280059,4.87895562563665,21.1534119124772,22.0266374068175,28.1205229111587,12.9183235514818,3.43438707916949,0.906522581611683,15.3948130817909,8.72274004393017e-05,0.000389305265878303,10.8106928267419,3.40970972182404
"WBGene00007384",378.380178020506,279.386825088123,609.869453204581,758.878652360119,1424.89557845482,1036.44213015413,747.975469547046,1.34397353132544,0.435132856036118,9.22891021377804,0.00238223393960649,0.00517773462077959,2.53849519863515,2.2858602126274
"WBGene00007392",117.509372056058,98.4505955072433,91.724365761969,491.816826965095,274.953197974756,294.060325299545,228.085780594111,1.78578730071779,0.365229749105272,22.7811661148298,1.81536066487485e-06,2.164349216891e-05,3.44806578767748,4.66467266466865
"WBGene00007394",195.065557613056,199.562017920088,180.521358148556,605.51641599466,453.444914892071,626.685939162965,376.799367288566,1.55192359543374,0.258473992259966,34.7831651076658,3.68546596001716e-09,1.47339475647369e-07,2.93207822854796,6.83168088004826
"WBGene00007396",58.7546860280289,67.8510860928298,64.4022142584038,96.0717457691672,138.995677429228,176.757572584426,100.472163693681,1.10988383020717,0.365289545270079,9.10290826193582,0.0025520339519883,0.00548208467675313,2.15828267512433,2.26105426059466
"WBGene00007409",62.2799671897106,70.511912998431,52.6927207568758,109.292628214465,168.617707045293,158.278371814236,103.612218003169,1.23922703882003,0.340917779209587,12.9951279549377,0.000312302508206799,0.00100429627855099,2.36072016708554,2.9981381465953
"WBGene00007414",52.879217425226,69.1814995456304,65.3780053835311,169.227295299818,246.090707579616,309.325752022745,152.013746209428,1.95188149436148,0.367150666212649,26.9364109899301,2.10260246538959e-07,4.07175651997006e-06,3.86878751604265,5.39021819953057
"WBGene00007415",1.17509372056058,1.33041345280059,17.5642402522919,40.5440394989146,109.373647813163,145.423275626278,52.5684517273347,3.84122545925255,1.01036101570412,12.2868166609341,0.000456169147959275,0.0013448238995892,14.3325703895969,2.87133458141906
"WBGene00007422",325.50096059528,295.35178652173,286.882590787435,980.10808527811,651.684651553428,843.61568733476,563.857293678457,1.4472503920512,0.269486455326892,27.8511487157543,1.31016260078837e-07,2.81368826342471e-06,2.72687844655083,5.55072402096455
"WBGene00007424",34.0777178962568,67.8510860928298,73.1843343845498,186.855138560215,174.694020812691,168.723137466952,117.564239202249,1.59636074644263,0.386287004893733,16.5474623534128,4.74474382535744e-05,0.000249131552197453,3.02379586341211,3.60357126613078
"WBGene00007431",92.8324039242856,82.4856340736363,80.9906633855684,251.196766460667,132.159824440905,192.826442819374,138.748622517406,1.1678970294965,0.362178382657737,10.2009306258532,0.00140369798460954,0.00333050211617484,2.24683943506457,2.47749028605974
"WBGene00007440",35.2528116168173,14.6345479808064,20.4916136276739,1940.82554296978,541.551464519341,570.444893340647,520.533479009178,5.43682217269892,0.662090270651158,48.5596428195765,3.20395063713035e-12,2.94886687486651e-10,43.3158214711315,9.53034483301479
"WBGene00007446",14.1011246467269,17.2953748864076,39.0316450050932,90.7833927910479,210.392364196153,226.571070312764,99.6958286396989,2.89328458316922,0.592147888860791,21.5408357612227,3.46373892216496e-06,3.54313506408655e-05,7.42960022215723,4.45061229207284
"WBGene00007448",2.35018744112116,13.3041345280059,63.4264231332765,169.227295299818,268.117344986434,271.563906970618,131.331548726545,3.15417390317971,0.927831201908746,9.95893220830752,0.00160070867291958,0.00371120705606586,8.90227398455191,2.43048481477051
"WBGene00007452",8.22565604392405,5.32165381120234,0.97579112512733,102.241490910306,34.9388041625381,42.5825061226117,32.3809836959517,3.65911211648248,0.82426562620483,18.1318189012326,2.06128065169307e-05,0.000135299812682252,12.6328838911948,3.86870280466713
"WBGene00007453",45.8286551018625,27.9386825088123,20.4916136276739,233.568923200269,104.816412487614,97.2166649214342,88.3101586412777,2.21085255751207,0.55461714777164,14.8624248779277,0.000115643770710659,0.000477483067087566,4.6294877131718,3.32104202512908
"WBGene00007457",1.17509372056058,5.32165381120234,50.7411385066212,163.938942321698,246.850246800541,237.819279477228,117.641059106308,3.4885528299816,1.03462152696811,9.54470681134543,0.00200526854478129,0.00446857168998688,11.224294247033,2.34983127021983
"WBGene00007458",4069.34955430128,3876.8248014609,3022.02511451934,9167.3598875698,7733.62834745572,5747.03143952908,5602.70319080602,1.0461329417244,0.298623354229414,12.0145399517601,0.00052787116234646,0.00151455131016056,2.06498734702829,2.81971600899859
"WBGene00007461",0,1.33041345280059,25.3705692533106,66.1044122264912,138.236138208303,153.457710743752,64.0832073141095,3.7201554674068,1.20047891299827,8.0035495949209,0.00466857420108248,0.00912147979678276,13.178876379134,2.03993469945189
"WBGene00007480",227.968181788752,313.977574860938,224.431958779286,746.539162077841,1182.60256697982,1217.2169202973,652.122727463989,2.03907766600851,0.335014562692201,34.5385168357468,4.17899613927563e-09,1.62418478721592e-07,4.10982699988386,6.7893645616079
"WBGene00007489",31.7275304551356,15.964961433607,26.3463603784379,62.5788435744117,69.1180691041515,87.5753427804656,48.8851846210349,1.55816936406773,0.42267285050149,13.44632469705,0.000245486623318059,0.000839556232584893,2.94479940649258,3.07595020996853
"WBGene00007506",52.879217425226,45.2340573952199,30.2495248789472,479.477336682816,174.694020812691,217.733191683543,166.711224813074,2.7669722890039,0.526435229606385,24.7806123285842,6.42403791721091e-07,9.52753935818609e-06,6.80677909155329,5.02101924848519
"WBGene00007512",1.17509372056058,2.66082690560117,14.63686687691,58.1718827593123,94.9424026155927,77.9340206394969,41.5868489195789,3.59585037660748,0.809640415666065,17.8482535937138,2.39238730687932e-05,0.000150318378760448,12.0909054012177,3.82298791690958
"WBGene00007536",253.820243641085,199.562017920088,182.472940398811,670.739436058131,380.529149683295,355.925475704094,340.508210567584,1.14603782436474,0.380369416673969,8.869644036379,0.00289951674216459,0.0060879675292052,2.21305272691232,2.21552767258515
"WBGene00007549",193.890463892495,218.187806259296,207.843509652121,693.655632296648,634.215249472159,680.51665445004,438.05155267046,1.69627783534354,0.202029744320659,68.002865693078,1.63258090346444e-16,4.55789378565548e-14,3.24063791903314,13.3412357995684
"WBGene00007557",86.9569353214828,65.1902591872287,73.1843343845498,250.315374297647,157.224618731421,169.526580978699,133.733017150171,1.35466101901987,0.343643465521481,15.1893538655084,9.72501528773008e-05,0.000421266436733299,2.55737020276343,3.37544314073589
"WBGene00007559",0,0,10.7337023764006,33.4929021947556,66.0799122204525,69.0961420102756,29.9004431336474,3.91341207873537,1.18808432074615,9.39739895601468,0.00217293493454571,0.00478680077440494,15.0679586973858,2.3199546473827
"WBGene00007562",82.2565604392404,91.7985282432404,91.724365761969,149.83666771338,201.277893545057,224.160739777522,140.175792580068,1.11467292367637,0.300862726951395,13.5440831736893,0.000233024879568431,0.000807990014003475,2.16545909976539,3.09259400666352
"WBGene00007563",1.17509372056058,3.99124035840176,16.5884491271646,120.750726333724,214.949599521702,197.647103889858,92.5170354919018,4.57372171507889,0.770439640091749,29.4411502080826,5.76406475314754e-08,1.41990953941139e-06,23.8137301518483,5.84773932307179
"WBGene00007565",482.963519150397,702.458303078709,620.603155580982,2281.04291789546,1516.04028496578,1651.07641664089,1209.0307662187,1.59307299129918,0.30631640765545,25.8338940588052,3.72096610075557e-07,6.2643118747494e-06,3.01691278633235,5.20312662864631
"WBGene00007569",1.17509372056058,0,0.97579112512733,8.81392163019883,12.1526275347959,19.2826442819374,7.06667971543666,4.15749066740211,1.27708820718243,13.8091566850847,0.000202347651506857,0.000726430670893993,17.8455278160078,3.13880582759433
"WBGene00007570",1.17509372056058,7.98248071680351,28.2979426286926,83.7322554868889,121.526275347959,113.285535156382,59.333263842881,3.06771182992973,0.854858705908663,11.4422797726258,0.000717916547224959,0.00192474713229278,8.38442489601961,2.71562631875986
"WBGene00007583",200.941026215859,282.047651993724,249.802528032596,416.898493108405,766.375073913064,740.774917831094,442.806615182457,1.3933546115694,0.362365012274928,14.2922531644667,0.000156507656800369,0.00059827926952601,2.62688785530698,3.22309604527167
"WBGene00007584",2.35018744112116,23.9474421504105,187.351896024447,671.620828221151,973.729281225519,1014.74915533695,478.958131733267,3.6349358562458,1.10674761739357,8.79807798655183,0.00301548058320257,0.00629829367197334,12.4229496501984,2.20077709327965
"WBGene00007593",296.123617581266,356.550805350557,400.074361302205,899.901398443301,888.660888481948,1065.36609657704,651.112861289386,1.43801411192111,0.245504101357513,33.1654676385294,8.46403971956835e-09,2.87588497652108e-07,2.70947645795989,6.54122848792099
"WBGene00007604",36.4279053373779,50.5557112064222,35.1284805045839,71.3927652046105,116.96904002241,138.192284020551,74.7776977159927,1.42580541154815,0.420345302544133,11.2445654300397,0.000798564879692359,0.00209837997173202,2.68664445659905,2.67811586757962
"WBGene00007611",0,1.33041345280059,6.83053787589131,47.5951768030737,80.5111574180226,70.7030290337704,34.4950524305931,4.51524618049451,0.834544707777401,29.1089429278379,6.84204254794398e-08,1.63496511726975e-06,22.8678080500633,5.7864915087767
"WBGene00007631",2.35018744112116,3.99124035840176,12.6852846266553,34.3742943577754,47.8509709182587,44.1893931461065,24.2402284747198,2.68751985892703,0.690322194977274,14.8875635488389,0.000114112812609506,0.000472910372098425,6.44205000303108,3.32522116072403
"WBGene00007632",3.52528116168173,2.66082690560117,8.78212012614597,29.0859413796561,34.1792649416134,28.9239664229061,17.8595668229341,2.57118882346845,0.64861390752983,16.3126942422204,5.37029898629163e-05,0.000273428201578635,5.94298946479307,3.56315669401714
"WBGene00007633",2.35018744112116,2.66082690560117,8.78212012614597,49.3579611291134,80.5111574180226,87.5753427804656,38.5395993000783,3.92179219177406,0.666698404673431,34.6754372684443,3.89515402551615e-09,1.53524059015108e-07,15.1557379143147,6.81382355583017
"WBGene00007639",0,1.33041345280059,9.7579112512733,42.3068238249544,58.4845200112051,58.6513763575595,28.4218408162988,3.77669831903105,0.92832833431543,15.2590555244828,9.3726306408215e-05,0.000409069660928611,13.7056449986142,3.38820272920338
"WBGene00007641",3.52528116168173,0,3.90316450050932,46.7137846400538,46.3318924764092,32.941183981643,22.2358844600495,4.0076291589471,0.754498875934139,32.4380297536649,1.23054601357656e-08,3.94882687230286e-07,16.0848341896457,6.40353190653992
"WBGene00007653",283.197586655099,388.480728217771,439.106006307299,748.301946403881,991.198683306788,1032.4249125954,647.118310581039,1.31888369123486,0.304061358187578,18.250807329463,1.936438574096e-05,0.000129264795050375,2.4947300128507,3.88851973805211
"WBGene00007658",1.17509372056058,1.33041345280059,1.95158225025466,20.2720197494573,34.1792649416134,20.0860877936848,13.1657436513952,4.03940332060892,0.928756673699262,23.4457307885055,1.2848754119494e-06,1.64796952101104e-05,16.4430192069556,4.78305082478643
"WBGene00007660",18.8014995289692,6.65206726400293,2.92737337538199,300.55472758978,135.957520545529,113.285535156382,96.3631205766742,4.28657836293756,0.742126233132867,27.8229455941928,1.32940067286289e-07,2.84040697335794e-06,19.5159036803047,5.54661942980475
"WBGene00007664",27.0271555728933,30.5995094144135,52.6927207568758,96.9531379321871,101.778255603915,128.550961879582,72.9336235266446,1.55793724439696,0.409334209375662,14.1929207534062,0.000164990075483865,0.000623027221467589,2.94432564671425,3.20549297761869
"WBGene00007679",213.867057142025,215.526979353695,163.932909021391,304.08029624186,578.768886344653,664.447784215092,356.770652053119,1.38416587761521,0.398686097285043,11.6553851763024,0.000640169482358882,0.0017640202334255,2.61020999380926,2.75349643779
"WBGene00007685",249.119868758843,260.761036748915,200.037180651103,623.144259255057,435.975512810802,426.628504737864,365.944393827097,1.06652496518809,0.29758730350513,12.5983684132782,0.000386083632356134,0.00118253555048411,2.09438252532799,2.92718579422905
"WBGene00007688",0,10.6433076224047,47.8137651312392,189.499315049275,351.666659288155,432.252609320096,171.979276068528,4.04792134724656,1.10463748661911,10.68845252243,0.00107806347674538,0.00268091468214993,16.5403900074907,2.57171700685303
"WBGene00007689",178.614245525208,160.980027788871,172.715029147537,1153.74234139303,682.066220390418,817.102051447096,527.536652615359,2.37178693325022,0.311443077056099,53.1988939433481,3.01428473065785e-13,3.65886112487317e-11,5.17581816240889,10.43665407421
"WBGene00007691",22.326780690651,30.5995094144135,16.5884491271646,143.666922572241,107.854569371313,126.944074856088,74.6633843386452,2.46109341685998,0.390282258494876,38.518296149898,5.42427867067449e-10,2.87538265862242e-08,5.50633893925839,7.54130435081103
"WBGene00007695",65.8052483513924,47.8948843008211,57.5716763825125,120.750726333724,107.854569371313,138.995727532299,89.8121387120103,1.09875591180243,0.31014070176423,12.463737221436,0.000414928933583625,0.00124828925403364,2.14169926367304,2.90368476811911
"WBGene00007699",3.52528116168173,11.9737210752053,42.9348095056025,106.648451725406,102.53779482484,159.885258837731,71.250886188411,2.64396777928631,0.800654086333798,9.89661183597705,0.00165583353910043,0.00381787578987904,6.25048344341727,2.41817820497525
"WBGene00007700",0,0,7.80632900101864,42.3068238249544,107.854569371313,79.5409076629917,39.5847716433797,4.78700559234024,1.07059202160457,17.3921098141446,3.04085673717667e-05,0.000179736736783509,27.6078300417996,3.74536314742217
"WBGene00007715",0,0,1.95158225025466,38.7812551728749,82.7897750807968,51.420384751833,29.1571662092932,6.27432319994459,1.18364918339412,45.7585449435823,1.33764576401154e-11,1.04705159780174e-09,77.4033015958801,8.98003191613546
"WBGene00007716",17.6264058084087,10.6433076224047,24.3947781281833,73.1555495306503,41.7746571508608,55.4376023105699,37.1720500918463,1.67395429187632,0.503960069219906,10.887210202211,0.000968305642450654,0.00245572866263299,3.19087986272041,2.60981962076832
"WBGene00007717",38.7780927784991,25.2778556032111,26.3463603784379,178.041216930016,101.018716382991,98.0201084331816,77.9137250843895,2.05938236645518,0.443603600479821,20.64043882221,5.54132188901069e-06,5.052949535265e-05,4.16807826140434,4.29645503911886
"WBGene00007724",82.2565604392404,54.546951564824,47.8137651312392,266.180433232005,177.73217769639,205.681539007332,139.035237845172,1.81647126250965,0.370155640821149,23.088202004737,1.54737259495629e-06,1.89890390755406e-05,3.52218640362234,4.72149701181639
"WBGene00007725",47.0037488224231,65.1902591872287,58.5474675076398,596.702494364461,373.693296694973,328.608396304683,244.957610480235,2.92830614368891,0.379566142590784,53.4324528613294,2.6763880251075e-13,3.32667102385683e-11,7.6121613599761,10.4779901446039
"WBGene00007726",4.70037488224231,1.33041345280059,2.92737337538199,19.3906275864374,27.3434119532907,28.9239664229061,14.1026946121765,3.06008241162636,0.744345323714027,18.5190592533926,1.68213754209116e-05,0.000115994874158817,8.34020249373204,3.9355612019259
"WBGene00007733",15.2762183672875,38.581990131217,231.262496655177,493.579611291134,800.554338854678,952.884004932405,422.02311003865,2.97512724084396,0.895113437620138,9.5561603330727,0.00199279505421573,0.00444491477405695,7.86325827067807,2.35213656169301
"WBGene00007734",29.3773430140144,6.65206726400293,14.63686687691,48.4765689660936,98.7400987202164,73.1133595690125,45.1660507350416,2.11585765214706,0.624911330350422,10.9271447479421,0.000947654320915907,0.00241175289116718,4.33447617212857,2.61766719217876
"WBGene00007735",0,2.66082690560117,9.7579112512733,59.0532749223322,94.9424026155927,79.5409076629917,40.9925538929652,4.17347163784556,0.822304619034465,23.6637733331513,1.14721879388201e-06,1.50133297002481e-05,18.0443045739841,4.82352297797156
"WBGene00007743",145.711621349512,125.058864563255,89.7727835117144,376.35445360949,249.88840368424,206.484982519079,198.878518206215,1.20921133070662,0.386204824997567,9.56899282193832,0.00197891320560291,0.00442278520441019,2.31211207407324,2.35430415192693
"WBGene00007745",47.0037488224231,45.2340573952199,51.7169296317485,173.634256114917,140.514755871077,124.533744320846,97.1062486927052,1.60361506546504,0.313316279215149,25.7794525920671,3.82741482670294e-07,6.39850556507993e-06,3.03903873958302,5.19392144798901
"WBGene00007748",48.1788425429837,26.6082690560117,29.2737337538199,159.531981506599,126.843049894432,94.8063343861921,80.873701856673,1.87214235406462,0.423885951125245,18.8135928253456,1.44136218272423e-05,0.000103481477854022,3.66075787015795,3.98513737760466
"WBGene00007749",57.5795923074683,70.511912998431,83.9180367609504,135.734393105062,176.972638475465,205.681539007332,121.733018775785,1.28755470181149,0.336806163303571,14.3541218495878,0.000151447774067645,0.000583464044021877,2.44113943382045,3.23398590219622
"WBGene00007753",233.843650391555,226.170286976099,179.545567023429,347.268512229834,522.562983996222,654.806462074123,360.69957711521,1.25462558335769,0.350458319200057,12.4730510744371,0.000412865182765689,0.00124342047402159,2.38605216350986,2.90538198586493
"WBGene00007777",8.22565604392405,18.6257883392082,142.46550426859,319.063963013198,474.712013077963,475.638558954455,239.788580616223,2.90092489454102,0.929032577945271,8.50971187427491,0.00353255991660769,0.00720403106441385,7.46905071686564,2.14242442313257
"WBGene00007778",3.52528116168173,23.9474421504105,97.579112512733,282.926884329382,485.34556217091,527.862387218036,236.864444923859,3.36765517858227,0.930658225761632,11.0089280203188,0.000906740711136468,0.00232517340058239,10.3220325391846,2.63354465391037
"WBGene00007791",41.1282802196202,45.2340573952199,117.09493501528,281.164100003343,369.136061369424,453.945584137276,217.95050302336,2.43345600854498,0.517675078428891,20.1888257628213,7.01615860242963e-06,6.03634682841802e-05,5.40185909590323,4.21922581506265
"WBGene00007794",3.52528116168173,5.32165381120234,49.7653473814938,191.262099375315,240.773933033143,279.598342088092,128.374442808488,3.58540848961862,0.907644445649892,13.0606992243754,0.000301556837893809,0.000977718218194288,12.0037102048114,3.00978629236604
"WBGene00007795",0,3.99124035840176,5.85474675076398,22.916196238517,41.7746571508608,48.2066107048434,20.4572418672312,3.49138523631732,0.836805276386858,17.2790347455589,3.22728048492176e-05,0.000187124179310919,11.2463522632097,3.72787009137312
"WBGene00007799",95.1825913654068,77.1639802624339,108.312814889134,167.464510973778,243.052550695917,242.639940547712,155.636064789064,1.21553123010213,0.322065307826738,13.995341241218,0.000183264153524878,0.000672771824609957,2.32226277645634,3.17213220489244
"WBGene00007807",546.418580060669,425.732304896187,353.236387296093,1220.72814578254,950.183565376852,1042.86967824811,756.528110276742,1.27836398255257,0.286241529239793,19.3714764979966,1.07602263950704e-05,8.35960328790212e-05,2.42563753346637,4.0778143318867
"WBGene00007808",65.8052483513924,42.5732304896187,48.7895562563665,555.277062702526,190.64434445211,240.22961001247,190.553175377414,2.64830144962899,0.526516458204787,22.8079573306105,1.79022940686321e-06,2.14048057061853e-05,6.2692873198148,4.66948870995135
"WBGene00007813",17.6264058084087,17.2953748864076,9.7579112512733,26.4417648905965,78.2325397552484,76.3271336160021,37.6135217013228,2.03033629134346,0.616331830649706,10.414737439879,0.00125013628145928,0.00302878693241603,4.08500060303302,2.51873127712297
"WBGene00007817",39.9531864990596,23.9474421504105,55.6200941322578,78.4439025087696,154.186461847723,126.944074856088,79.849193665718,1.58061661118317,0.482881022167241,10.4010129994874,0.00125946202190655,0.00304961669976246,2.99097657440032,2.51575474282993
"WBGene00007823",3.52528116168173,9.3128941696041,19.5158225025466,23.7975884015368,114.690422359636,126.944074856088,49.6310139085155,3.02256040724581,0.843428353995935,11.518625188918,0.000689023289525672,0.00187033367733666,8.1260847285293,2.72808090613807
"WBGene00007835",9.40074976448462,6.65206726400293,6.83053787589131,68.7485887155509,35.6983433834629,55.4376023105699,30.4613148856604,2.80342429929492,0.558573876393181,25.3897786317044,4.68393351887616e-07,7.4410833526288e-06,6.98095445597365,5.12836383060772
"WBGene00007840",57.5795923074683,69.1814995456304,42.9348095056025,193.906275864374,168.617707045293,174.347242049184,117.761187719592,1.67020166695575,0.315002630285359,27.372061003604,1.67838698093377e-07,3.40783761425717e-06,3.18259078200376,5.46752110783499
"WBGene00007841",71.6807169541952,70.511912998431,140.513922018336,199.194628842494,319.766012009316,289.239664229061,181.817809508639,1.51069425914455,0.428132444463983,12.026466697565,0.000524504090877692,0.00150780299061133,2.849471294627,2.8216553996332
"WBGene00007848",860.168603450343,806.230552397154,736.722299471134,2802.82707840323,1769.72638475465,1455.03619977452,1405.11851970851,1.32668966065321,0.343665220062186,14.4196350758722,0.00014626923569605,0.000568008738894187,2.5082647960504,3.24564498255601
"WBGene00007849",86.9569353214828,114.41555694085,88.796992386587,243.264236993488,263.560109660885,281.205229111587,179.69984340248,1.44563735582836,0.263788266194581,29.3738476614693,5.96775827513745e-08,1.4572291380004e-06,2.72383130522688,5.83647215341539
"WBGene00007853",1.17509372056058,5.32165381120234,9.7579112512733,14.983666771338,41.7746571508608,41.7790626108643,19.1320075526832,2.57699676746884,0.835450064781245,9.17228783533891,0.00245707218545848,0.00531350583250903,5.96696273705568,2.27461883837022
"WBGene00007863",0,6.65206726400293,12.6852846266553,43.1882159879743,80.5111574180226,77.1305771277495,36.6945504040674,3.35375457926239,0.857604206790365,13.8215429414618,0.000201018100820544,0.000722896995887705,10.2230556861704,3.14092358002839
"WBGene00007872",3.52528116168173,1.33041345280059,0,13.2208824452982,15.9503236394196,16.0688702349478,8.34929515569132,3.27701517469962,1.01625701785361,11.4563913819668,0.000712485220658246,0.00191508984776096,9.69348324187301,2.71781084599225
"WBGene00007873",7.05056232336347,0,0,49.3579611291134,49.3700493601082,79.5409076629917,30.8865800792628,4.67494895192757,1.02597496198244,19.0840176579113,1.25088042277722e-05,9.31266576086274e-05,25.5446444801283,4.03092598394703
"WBGene00007877",305.52436734575,335.264190105747,320.059489041764,493.579611291134,752.703367936419,959.311553026384,527.7404297912,1.19913199559606,0.33934926211372,12.1714032286021,0.00048527784965363,0.00141495026275857,2.29601488595603,2.8492588258564
"WBGene00007885",75.205998115877,61.1990188288269,55.6200941322578,530.59808213797,413.189336183059,532.68304828852,278.082596281085,2.94478394395624,0.290715766048421,93.9860728325165,3.17751768845848e-22,2.41939085451673e-19,7.69960237650594,18.6162939653513
"WBGene00007891",0,1.33041345280059,0.97579112512733,5.2883529781193,6.07631376739793,20.0860877936848,5.62615985285498,3.78289610791991,1.41735946772055,8.03160117657905,0.00459681854608735,0.00901338024880126,13.7646508271412,2.04511230690171
"WBGene00007894",4.70037488224231,10.6433076224047,10.7337023764006,37.899863009855,37.9769610462371,63.4720374280438,27.5710410608639,2.41490558166402,0.573376864291241,17.6332118667939,2.67869341644648e-05,0.000163463728301985,5.33284568457373,3.7865785998592
"WBGene00007898",96.3576850859674,175.614575769677,160.029744520882,268.824609721064,339.514031753359,403.32864289719,240.611548291357,1.22825152044293,0.364575586528623,11.0753907266007,0.00087480984245346,0.00226210862472027,2.34282877721082,2.64548654442209
"WBGene00007903",24.6769681317721,11.9737210752053,45.8621828809845,35.2556865207953,353.185737730005,554.376023105699,170.888386574077,3.50839558649438,0.921300198395845,12.1094998420454,0.000501655894054618,0.00145667906467209,11.3797391775922,2.83663612139059
"WBGene00007908",15.2762183672875,7.98248071680351,21.4674047528013,42.3068238249544,58.4845200112051,51.420384751833,32.8229720708141,1.74431554001884,0.502151888605026,12.0013164713806,0.000531629832870209,0.00152186413499786,3.35035864585552,2.81762411764068
"WBGene00007919",99.8829662476491,65.1902591872287,33.1768982543292,246.789805645567,139.755216650152,167.116250443457,125.318566071397,1.48485324435513,0.510395237917439,8.16249413182023,0.00427655196114291,0.00846967627111668,2.79888700479436,2.07213318900277
